term_type,canonical_name,aliases,category,active,priority,confidence,metadata_json
medication,🏡OM Concentrated Shen Calmer 50ct CAP,🏡OM Concentrated Shen Calmer 50ct CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Concentrated Stasis Breaker 100ct CAP,🏡OM Concentrated Stasis Breaker 100ct CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Concentrated Stasis Breaker Powder 90g,🏡OM Concentrated Stasis Breaker Powder 90g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Concentrated Wei Qi Booster (100 ct CAP),🏡OM Concentrated Wei Qi Booster (100 ct CAP),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Cosequin for Cats Soft Chews 60ct,🏡OM Cosequin for Cats Soft Chews 60ct,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Credelio for Cats 2.0 - 4.0# Chew Single,🏡OM Credelio for Cats 2.0 - 4.0# Chew Single,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Credelio for Cats 4.1 - 17.0# Chew Sing.,🏡OM Credelio for Cats 4.1 - 17.0# Chew Sing.,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Dasuquin Advanced Soft Chew 64ct Large,🏡OM Dasuquin Advanced Soft Chew 64ct Large,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Dasuquin Advanced Soft Chew 64ct Sm/Med,🏡OM Dasuquin Advanced Soft Chew 64ct Sm/Med,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Denamarin Chew Advanced (Large),🏡OM Denamarin Chew Advanced (Large),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Denamarin Chew Advanced (Small),🏡OM Denamarin Chew Advanced (Small),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Deracoxib (Coxiba) 100mg TAB,🏡OM Deracoxib (Coxiba) 100mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Deracoxib (Coxiba) 25mg TAB,🏡OM Deracoxib (Coxiba) 25mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Deracoxib (Coxiba) 75mg TAB,🏡OM Deracoxib (Coxiba) 75mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Di Gu Pi San Powder 200g,🏡OM Di Gu Pi San Powder 200g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Di Tan Tang Powder 200g,🏡OM Di Tan Tang Powder 200g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Diazepam 5mg TAB ( Valium ),🏡OM Diazepam 5mg TAB ( Valium ),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Double P II 0.5g 200ct CAP,🏡OM Double P II 0.5g 200ct CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Double P II 100ct CAP,🏡OM Double P II 100ct CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Double P II Powder 200g,🏡OM Double P II Powder 200g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Doxycycline 100 mg TAB,🏡OM Doxycycline 100 mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Doxycycline 100mg/ml SUSP.,🏡OM Doxycycline 100mg/ml SUSP.,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Doxycycline 150mg Flex TAB,🏡OM Doxycycline 150mg Flex TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Doxycycline 50mg TAB,🏡OM Doxycycline 50mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Easotic ear Ointment 10ml,🏡OM Easotic ear Ointment 10ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Eight Righteous 200g,🏡OM Eight Righteous 200g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Enalapril 10mg TAB,🏡OM Enalapril 10mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Enalapril 20mg TAB,🏡OM Enalapril 20mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Enalapril 5mg TAB,🏡OM Enalapril 5mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Enrofloxacin (Baytril ) 22.7mg TAB,🏡OM Enrofloxacin (Baytril ) 22.7mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Enrofloxacin (Baytril ) 68mg Taste TAB,🏡OM Enrofloxacin (Baytril ) 68mg Taste TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Enrofloxacin (Baytril) 136mg TAB,🏡OM Enrofloxacin (Baytril) 136mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Epakitin 180gm,🏡OM Epakitin 180gm,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Epakitin 60gm,🏡OM Epakitin 60gm,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Erythromycin Oph Ointment,🏡OM Erythromycin Oph Ointment,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Eye Serum Drops,🏡OM Eye Serum Drops,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Famotidine 10mg TAB,🏡OM Famotidine 10mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Famotidine 20mg TAB,🏡OM Famotidine 20mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Fan Xie Ye 200g,🏡OM Fan Xie Ye 200g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Felanorm (Methimazole) 5mg/ml 30ml Bot,🏡OM Felanorm (Methimazole) 5mg/ml 30ml Bot,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Fenbendazole ( Panacur ) 100mg/ml LIQ,🏡OM Fenbendazole ( Panacur ) 100mg/ml LIQ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Flexadin Advanced Chews 60ct,🏡OM Flexadin Advanced Chews 60ct,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Fluoxetine 10mg TAB,🏡OM Fluoxetine 10mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Fluoxetine 20mg CAP,🏡OM Fluoxetine 20mg CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Fluoxetine 40mg CAP,🏡OM Fluoxetine 40mg CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Four Immortals 200g,🏡OM Four Immortals 200g,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Furosemide (Lasix) 12.5 mg TAB,🏡OM Furosemide (Lasix) 12.5 mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Furosemide (Lasix) 20 mg TAB,🏡OM Furosemide (Lasix) 20 mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Furosemide (Lasix) 50 mg TAB,🏡OM Furosemide (Lasix) 50 mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Gabapentin 100mg CAP,🏡OM Gabapentin 100mg CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Gabapentin 100mg Quad TAB,🏡OM Gabapentin 100mg Quad TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Gabapentin 25mg TAB,🏡OM Gabapentin 25mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Gabapentin 300mg CAP,🏡OM Gabapentin 300mg CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Gabapentin 50mg/ml Susp.,🏡OM Gabapentin 50mg/ml Susp.,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Gabapentin 600mg CAP,🏡OM Gabapentin 600mg CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Galliprant 100 mg TAB,🏡OM Galliprant 100 mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Galliprant 20mg TAB,🏡OM Galliprant 20mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Galliprant 60mg TAB,🏡OM Galliprant 60mg TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM GenOne/Gentamicin K9 Topical Spray 120ml,🏡OM GenOne/Gentamicin K9 Topical Spray 120ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM GenOne/Gentamicin K9 Topical Spray 240ml,🏡OM GenOne/Gentamicin K9 Topical Spray 240ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM GenOne/Gentamicin Topical Spray 60ml,🏡OM GenOne/Gentamicin Topical Spray 60ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Glyco Flex 2 Bite Chews Feline-Vetri-Sci,🏡OM Glyco Flex 2 Bite Chews Feline-Vetri-Sci,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Heart Qi Tonic 200ct CAP,🏡OM Heart Qi Tonic 200ct CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Heartgard Plus 1 - 25# Single,🏡OM Heartgard Plus 1 - 25# Single,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Heartgard Plus 26-50# Single,🏡OM Heartgard Plus 26-50# Single,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Heartgard Plus 51-100# Single,🏡OM Heartgard Plus 51-100# Single,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Hemp CBD Oil for Dogs 60ml,🏡OM Hemp CBD Oil for Dogs 60ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Hemp Mobility OIl for Cats 15ml,🏡OM Hemp Mobility OIl for Cats 15ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Hemp Mobility Oil for Dogs 15ml,🏡OM Hemp Mobility Oil for Dogs 15ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,🏡OM Hemp Mobility Oil for Dogs 20ml,🏡OM Hemp Mobility Oil for Dogs 20ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
